8480 / 26.50 / 2 - 2 * 20	120
 ( 24 / 2 * ( 2 + 3 ) + 24 * 2 ) / ( 24 * ( 3 + 4 ) ) 	0.64
 ( 125 / 216 ) ** ( 1 / 3 ) 	0.83
35 * 2 + 41 * 2 - 42 * 3	26
 ( 121 + 165 ) / ( ( 75 + 65 ) * 0.2778 ) 	7.35
12 * 15 - ( 10 + 1 ) 	169
20 + 100 - ( 20 + 100 ) * 10 / 100 - 100	8
90 - 2 * 20 + 2	52
60 + 4 + 4 + ( 60 + 4 + 4 ) * 4 + 3 * 1 + 3 * 2 * 2	355
23 * 12	276
1210 / 10 / 10 - 1 + 1210 / 10 - 1 - ( 1210 / 10 / 10 - 1 ) + ( 1210 - 1 - ( 1210 / 10 - 1 ) ) * 3	3387
88 * 2 + 72 * 2 - 75 * 3	95
11 * ( 26.1 / 9 ) + 26.1	58
12 + 4 + 2	18
 ( 20 / 100 + 1 ) * ( 1000 + 60 - 10 ) * 1000 / ( ( 31 - 1 ) * ( 20 / 100 + 1 ) + 1 ) / ( 20 / 100 + 1 ) / 100 + 100 * 2 + 3	486.78
350 / 2 / 3 / 4 / ( 10 / 2 ) 	2.92
2 ** 2 / 3 ** 2	0.44
2 ** 2 / 3 ** 2	0.44
81 + 1 / 2	81.5
 ( 19 + 18 + 12 - 4 - 39 ) / 2	3
 ( 19 + 18 + 12 - 4 - 39 ) / 2	3
40 / ( 3 * 2 + 1 * 2 ) * 3 * 40 / ( 3 * 2 + 1 * 2 ) 	75
math.pi* ( 4 / 2 + 25 / 100 ) ** 2 -math.pi* ( 4 / 2 ) ** 2	3.34
 ( 700 + 130 ) / ( 21 * 1000 / 3600 ) 	142.29
 ( 700 + 130 ) / ( 21 * 1000 / 3600 ) 	142.29
4 * 5 + 4	24
12 * 54 * 0.2778	180.01
45 / 75	0.6
 ( 96 - 75 ) / ( 96 - 68 ) / ( 1 - ( 96 - 75 ) / ( 96 - 68 ) ) 	3
100 - ( 6 + 100 ) / ( 30 + 100 ) * 100	18.46
math.sqrt (math.sqrt ( 289 - 2 * 120 ) ** 2 + 4 * 120 ) 	23
26 / ( 26 / 2 / 2 / 2 / 2 / 2 ) / 2 + 1 +math.sqrt ( 26 / ( 26 / 2 / 2 / 2 / 2 / 2 ) / 2 ) 	21
1 * 3 / ( 1 + 3 ) 	0.75
3 ** 2 - 2	7
 ( 8 * 410 + ( 410 + 65 ) * ( 52 - 8 ) ) / 52	465
20 * 20 / 2	200
15 * 2 / 10 / ( 15 * 2 / 10 + 15 * 2 / 15 ) * 3100	1860
50 / ( 50 / 100 ) - 50 / ( 50 / 100 ) * 40 / 100	60
 ( 5 - 110 * 5 / ( 110 + 140 ) ) * 60	168
7 * 10 - ( 1 + 2 + 4 + 5 + 6 + 9 + 9 + 10 + 12 ) 	12
 ( 200 + 200 ) / ( ( 45 - 9 ) * 10 / 2 / ( ( 45 - 9 ) / 2 ) ) 	40
 ( 20 * 100 - 10 - 10 ) / ( 1 + 20 / 100 + 1 ) * ( 1 + 20 / 100 ) 	1080
 ( 50 * 40 * 23 - ( 50 - 2 * 3 ) * ( 40 - 2 * 3 ) * ( 23 - 3 ) ) * 0.5 / 1000	8.04
45 + 30	75
 ( 212 + 25 ) / ( 30 / 100 ) 	790
 ( 212 + 25 ) / ( 30 / 100 ) 	790
 (math.floor ( 30 / 5 ) + 30 / 12 ) / 30	0.28
420 * 6 / ( ( 3 * 4 + 2 ) / 3 ) 	540
420 * 6 / ( ( 3 * 4 + 2 ) / 3 ) 	540
 ( 100 - 15 ) / ( 2 / 3 ) - 100	27.5
8 - 5	3
 ( 880 - 880 / ( 10 / 100 + 1 ) ) / 10	8
351 * 100 / ( 100 - 35 ) 	540
 ( 1200 + 1300 + 1400 + 1510 + 1520 + 1530 + 1200 ) / ( 3 + 4 ) 	1380
 ( 100 - 46 - ( 100 - 40 - 40 * ( 100 - 40 ) / 100 ) ) / ( 100 - 40 - 40 * ( 100 - 40 ) / 100 ) * 100	50
 ( 60.0 / 2 - 45 / 2 ) / 2	3.75
40 * 36 * 0.2778	400.03
 ( 100 - 12 ) / 100 * ( 100 + 20 ) * ( 100 + 25 ) / 100 - 100	32
1 * 12 * 18600 / ( 1 * 12 + ( 12 - 6 ) * 2 + ( 12 - 8 ) * 3 ) 	6200
1 + 4	5
 (math.sqrt ( 6 ) +math.sqrt ( 6 ) ) ** 2	24
240 / ( 9 / ( 3 * 4 ) ) * 100	32000
240 / ( 9 / ( 3 * 4 ) ) * 100	32000
 ( 1 + 4 / 5 ) * 2 * 575 / 25 * 4	331.2
56 - 4 * 10 + 1	17
 ( 95 - 5 ) / 5 + 1	19
7 * 1000 - 7	6993
15 ** 2 * 9 ** 2 / 356	51.19
3 * 2 / ( 2 * 3 / 2 / 2 ) * ( 1 + 1 ) 	8
18 * 15 * 2 / ( 5 * 2 * 3 ) 	18
30 * ( 10 - 2 ) * 20 / ( 2 * ( 60 - 20 ) ) - 30	30
 ( 81 + 81 * 20 / 100 ) * 100 / ( 3 * 3 * 10 ) 	108
 ( 81 + 81 * 20 / 100 ) * 100 / ( 3 * 3 * 10 ) 	108
2 / 3 * 4 / ( 3 + 2 / 3 * 4 ) 	0.47
 ( 2 * 4 +math.sqrt ( ( 2 * 4 ) ** 2 + 11 / 25 * 4 * 4 ** 2 ) ) / ( 11 / 25 ) / 2	20
18 * 36 / 81	8
0.2 * 0.4 + 0.6 * 0.8	0.56
0.05 * ( ( 3 + 2 ) * 2 * 3 * 4 * 100 + ( 3 + 4 ) * ( 3 + 2 ) * ( 3 + 2 ) * 2 + 3 + 3 ) / 100	6.18
15 / ( 1 -math.sqrt ( 9 / ( 9 + 16 ) ) ) 	37.5
 ( ( 3 / ( 3 + 2 ) * ( 20 - 10 ) + 10 ) / 20 * ( 20 - 10 ) + 10 ) / ( 2 / ( 3 + 2 ) * ( 20 - 10 ) / 20 * ( 20 - 10 ) ) 	9
100 - 1200 * 100 / 800	-50
3.06 * 1000 * 1000 / ( 20 * 20 * 15 ) * 0.50	255
1800 / ( 2 * 15 + 10 * 3 ) 	30
65 * 8	520
 ( 36 * 50 + 50 - 2 - 23 ) / 50	36.5
 ( 3 * 6 + 4 * 5 + 5 * 4 ) * 200 / ( 4 * 5 - 3 * 6 ) 	5800
14 + 1	15
14 + 1	15
12 * 3 / 4	9
2 * ( 21 - 3 ) * 2 / ( 4 + 3 ) * 21	216
2 ** 2 + 2	6
1980 + 1982 - 1980 + 1984 - 1980	1986
1980 + 1982 - 1980 + 1984 - 1980	1986
 ( 9000 + 83 ) / ( 1 - 45 * 2 / 100 ) 	90830
12 / 6 * 3	6
 ( 110 + 132 ) / ( 54 * 0.2778 ) 	16.13
800 * 100 / ( 25 + 100 ) - 800 * 100 / ( 25 + 100 ) * 35 / 100	416
2.5 * 8 + 55	75
 ( ( 910 / 6.5 / 2 - 10 ) / 2 + ( 910 / 6.5 / 2 - 10 ) / 2 + 10 ) * 2	140
3 + 4 + 6 + 5 + 5 * 2	28
math.sqrt ( ( 283 * 2 ) ** 2 - ( 203 * 2 ) ** 2 ) 	394.36
6 / 3	2
10000 + 10000 * 20 / 100 * 4	18000
math.factorial ( 4 ) * 1 / 4 ** 4	0.09
1 * 1 / 1 * 1 * 1 * 1 / 2	0.5
25 * 3 - 29 * 2	17
 ( 6 * 1000 / ( 360 * 10 ) * 9 ) ** 2 / 2	112.5
8 / 5 * 175 + 175	455
40 / 2 - 3 - ( 40 / 2 - 5 ) + 3	5
 ( 27 - 3 ) / 3 + 2	10
4 * 5 / 2	10
5 / 20 * 100	25
100 * 1100 / 20 - 100 * 1100 / 20 / ( 100 + 10 ) * 100	500
55 * 12 / ( 48 / 2 ) 	27.5
4 ** 2 / 2	8
 ( 200 - 5 * 0.2778 * 5 ) / 5 / 0.2778	138.99
200 * ( 4 + 1 ) / 2	500
100 * ( 100 - 100 * 16 / 19 ) / ( 100 * 16 / 19 ) 	18.75
 ( 100 * 40 + 40 - 2 - 75 ) / 40	99.08
5 * 2 + ( 20 / 100 + 1 ) * 5 + 3 * 3 * 0.5	20.5
7 * ( 5 / 100 ) 	0.35
7 * ( 5 / 100 ) 	0.35
1200 * 1.24 / 1488	1
10290 / ( ( 6 + 4 ) / 2 ) / 4 / 2	257.25
 ( 1000 + 586.25 ) / 2	793.12
4 + 7 - ( 5 + 2 ) + 1	5
 ( 0.80 / 2 + ( 1.10 - 0.80 ) * 10 * 0.04 ) * 500	260
2 + 6 - 3	5
5 / 2 - 9 * 9	-78.5
 ( 2 + 4 + 2 + 4 + 4 + 4 + 40 ) / 5	12
 ( 1365 - 15 ) / ( 6 - 1 ) * 6	1620
326.40 / ( ( 1 + 4 / 100 ) ** 2 - 1 ) + 326.40	4326.4
326.40 / ( ( 1 + 4 / 100 ) ** 2 - 1 ) + 326.40	4326.4
2 * 1 / 6 * 1 / ( 6 - 1 ) 	0.07
120 / ( 120 / 100 ) 	100
25 / 100 * 20 * 25 / 100 * 20 + ( 60 - 20 ) / 20	27
3 / 52 + 52 / 4 / 52	0.31
 ( 18 / 6 + 30 / 6 ) / 2	4
math.lcm ( 23 , 59 ) / 59 / 4 / 4	1.44
15 / 2 * 16	120
 ( ( 100 + 25 ) ** 2 - 100 ** 2 ) * 100 / 100 ** 2	56.25
 ( 1 + 2 ) / ( 2 + 2 ) 	0.75
 ( 1 + 2 ) / ( 2 + 2 ) 	0.75
15 * 12 * 15 * 12 * 2 / ( ( 15 + 12 ) * 2 ) 	1200
2370 / ( 1 - 35 / 100 - 35 / 100 ) 	7900
math.floor ( ( ( ( 1 + 4 ) * 2 + 8 ) * 100 * ( 1 + 4 ) * 2 + 1 + 4 * 100 ) * ( 100 + 8 ) / 100 / ( ( 1 + 4 ) * 100 * 2 ) ) 	19
2 * ( ( 25 / 100 + 1 ) * 4 + ( 25 / 100 + 1 ) * 6 ) + 4 * 6	49
220 / 22.95 * 250	2396.51
4 + 4 - 1	7
2 * 2 * 4	16
1 ** 7 / 7 ** 7	0
 ( 100 - 20 ) / ( 3 / 4 ) - 100	6.67
275.124 * 16.98 ** 5.001	389445638.34
150 * ( 150 + 90 ) * ( 150 + 30 ) / 2 / 150 / ( ( 150 + 30 ) / 2 - 30 ) 	360
1 / 3	0.33
350 / ( 3 * 1000 / 100 + 1400 * 3 / 100 ) 	4.86
 ( 400 * 0.8 + 700 * 1.8 ) / 1000	1.58
 ( 21 - 3 ** 2 ) / 2	6
175 + 325 - ( 460 - 50 ) 	90
8 * ( 8 + 1 ) * ( 8 * 2 + 1 ) / ( 8 - 2 ) 	204
8 * ( 8 + 1 ) * ( 8 * 2 + 1 ) / ( 8 - 2 ) 	204
1 - ( 1 / 15 + 1 / 20 ) * 4	0.53
2380 / ( ( 100 - 15 ) / 100 * ( 100 - 30 ) / 100 ) 	4000
5 * 4 - 12	8
3600 / 4 * 3 / 6	450
400 * 100 / ( 100 + 60 ) 	250
240 / ( 240 / 12 + 240 / 3 ) 	2.4
 ( 39 ** 2 / 357 -math.floor ( 39 ** 2 / 357 ) ) * 357	93
300 / 5 / 3	20
 ( 24 * 40 + 50 * 60 ) / ( 24 + 50 ) 	53.51
100 * 30 / ( 30 - ( 100 * 30 / 10 + 30 ) * 5 / 100 ) 	222.22
555 / ( ( 1 + 25 / 100 ) * ( 1 + 20 / 100 ) + 1 + 20 / 100 + 1 ) 	150
4 - 3	1
math.sqrt ( 972 / 3 ) 	18
 ( 25 * 15 + 15 - 2 - 25 ) / 15	24.2
24 ** 2 / 2	288
1 / 4 / ( 40 / 100 ) 	0.62
 ( 90189 + 6149 - 16125 - 3612 ) * 60 / 2	2298030
 ( ( 12 / 100 + 1 ) ** 2 - 1 ) * 100	25.44
 ( 5 + 1 ) * 7500 - ( 2500 + 6500 + 9855 + 7230 + 7000 ) 	11915
 ( 20 + 16 ) / 2	18
 ( 17 - 1 ) / ( 3 + 1 ) - ( 6 + 1 ) / ( 29 - 1 ) 	3.75
 ( ( 25 / 100 + 1 ) * ( 25 / 100 + 1 ) - 1 ) * 100	56.25
 ( 61900 - ( 42000 + 13000 ) ) / ( 42000 + 13000 ) * 100	12.55
100 * ( ( 1 + 5 / 100 ) * ( 1 + 5 / 100 ) - 1 ) 	10.25
1200 - ( 1200 + 400 ) / 4	800
 ( 1 + 20 / 100 ) * ( 100 - 70 ) 	36
1 * 1000 * 1000 / ( 10 * 1000 ) 	100
12 / ( 12 / 10 - 8 ) 	-1.76
12 / 14 * 12 / 14	0.73
8 * 70 + 11 * 55	1165
56 * ( 10 - 8 ) / 8	14
 ( 3 * 6 + 4 * 5 + 5 * 4 ) * 120 / ( 4 * 5 - 3 * 6 ) 	3480
0.3010 * 0.3010 / 0.4771	0.19
3 + 4	7
440 / ( 45 / 3.6 - 9 / 2 / 3.6 ) 	39.11
2560 / 16	160
2560 / 16	160
 ( 2 * 100 * 10 - 38 / 100 * ( 2 * 100 * 10 - 900 ) - 32 / 100 * 900 ) / ( 2 * 100 * 10 ) * 100	64.7
100 - 450 * 100 / 600	25
0.003 / 0.5 * 100	0.6
 ( 60 / 3 - 30 / 3 ) / 2	5
10 / ( 5 / 3 - 3 / 2 ) 	60
 ( 10 + 600 ) * ( ( 600 - 10 ) / 10 + 1 ) / 2 / ( ( 600 - 10 ) / 10 + 1 ) 	305
 ( 74.95 - 59.95 ) / 74.95 * 100	20.01
595 / ( 2 / 3 * 1 / 4 + 1 / 4 + 1 ) 	420
50 / 100 / ( ( 50 + 100 ) / 100 ) * 100	33.33
 ( 5 - 3 ) / ( 10 - 5 ) 	0.4
2 / ( 1 - 5 / 7 ) - 1	6
12 ** 2 / 2	72
32 - 4 - 4 - 2 - 2 - 1 - 4 - 1 + 2 - 4 - 4	8
 ( 6 * 100 + 24 ) * ( 4 * 100 + 32 ) / (math.gcd ( 6 * 100 + 24 , 4 * 100 + 32 ) *math.gcd ( 6 * 100 + 24 , 4 * 100 + 32 ) ) 	117
122 / 7 - 8 + 1	10.43
122 / 7 - 8 + 1	10.43
 ( 60 + 14 ) / 2	37
280 / 9 * 3.6 - 50	62
 ( 26 + 3 + 26 - ( 11 - 2 ) ) / ( 11 - ( 11 - 2 ) ) 	23
360 / ( 2160 - 360 ) * 2160	432
 ( 100 - 82 ) / 82 * 100	21.95
50 + 1	51
85 / 0.5	170
0.25 * 100 * 10	250
1200 * ( 1 + 20 / 100 ) ** 5 - 1200	1785.98
3.0 / ( 5 + 3.0 + 6 ) * 15800	3385.71
math.lcm ( 12 , 24 ) 	24
6 * 10 + 10 * 16	220
100 / ( ( 100 - 40 ) / 20 ) 	33.33
math.sqrt ( ( 138 - 131 ) / 2 ) * 100 +math.sqrt ( 138 - ( 138 - 131 ) / 2 ) 	198.68
1200 / 3	400
100 / ( 100 * 100 - ( 100 + 9 ) * ( 100 - 9 ) ) 	1.23
 ( 62.5 * 30 - 1800 ) / ( 62.5 - 50 ) 	6
4 * 100 * 100 * ( 1 + 12 / 100 ) ** 3 - 4 * 100 * 100	16197.12
54 / 75	0.72
16 / ( 1 / ( 1 / 10 + 1 / 20 ) ) 	2.4
1.8 * 10 + 53	71
7 * 2 * 3.5 * 2 / 2	49
 ( 16 - 6000 ) / 13 + 1	-459.31
2 * ( 1 + 1 / 2 ) 	3
7 * 15 / 60 * 1000	1750
6 * 13 / 2	39
350 + 4 * ( 420 - 350 ) / ( 3 + 4 ) 	390
1000 * ( 1 + 10 / 2 / 100 ) ** ( ( 1 + 1 / 2 ) * 2 ) - 1000	157.63
1000 * ( 1 + 10 / 2 / 100 ) ** ( ( 1 + 1 / 2 ) * 2 ) - 1000	157.63
math.pi* ( 0.70 / 2 ) ** 2 / 2	0.19
 ( 40 + 40 ) / ( 40 / 30 + 40 / 15 ) 	20
 ( 1500 * 15 / 100 - 15 ) / ( 25 / 100 ) 	840
 ( 1500 * 15 / 100 - 15 ) / ( 25 / 100 ) 	840
9600 - 9600 * ( 1 - 10 / 100 ) * 1500 / ( 3500 + 1500 ) 	7008
45 * 1	45
4725 / ( 1 - 10 / 100 - ( 1 - 10 / 100 ) * 25 / 100 ) 	7000
 ( 3000 * 6 + 3000 * 2 * 6 ) / ( 6500 * ( 6 + 6 ) ) 	0.69
3 / ( 1 / 10 + 1 / 24 + 1 / 48 ) 	18.46
40 / 70	0.57
 ( 40 + 3 * 60 - 5 * 4 ) / 5	40
4 * 3 * 2 * 1 / ( 3 * 2 ) * 1	4
math.lcm (math.lcm (math.lcm ( 2 , 3 ) , 3 ) , 5 ) / 2 +math.lcm (math.lcm (math.lcm ( 2 , 3 ) , 3 ) , 5 ) / 3 +math.lcm (math.lcm (math.lcm ( 2 , 3 ) , 3 ) , 5 ) / 3 +math.lcm (math.lcm (math.lcm ( 2 , 3 ) , 3 ) , 5 ) / 5	41
4.5 + 3.75	8.25
4 * 3 / ( 7 * 2 ) 	0.86
 ( 10 - 1 ) * 10 * 10 / 2	450
2 * 10 + 8 + 10	38
60 * 2 / ( 60 / 36 + 1 ) 	45
 ( 7 * 7 + 5 - 2 ) / 13	4
math.sqrt ( 14 ** 2 - (math.sqrt ( 14 ** 2 - 5 ** 2 ) - 4 ) ** 2 ) 	10.66
 ( 2 * 3 * 100 * 100 + 3 * 3 * 100 * ( 5 + 2 ) * 2 ) * ( 15 * 5 + 2 ) / 5 * 5 * 5 / ( 2 * 2 * 5 ) * 1 / 100	13975.5
4 / 9 + 2 / 3 - 6 / 12	0.61
32 / 51	0.63
870 / ( 12 * 8 + 16 * 9 + 18 * 6 ) * 16 * 9	360
870 / ( 12 * 8 + 16 * 9 + 18 * 6 ) * 16 * 9	360
 ( 96 / ( ( 96 - 24 ) /math.sqrt ( 9 ) ) ) ** 2	16
 ( 870 - 800 ) * 4 / ( 20 / 100 ) 	1400
math.log ( 16 ) /math.log ( 2 ** 0.3 ) 	13.33
 ( 95 * 3 - 3 * 40 ) / ( 95 - 90 ) 	33
 ( 3.5 - 3 ) / ( 6.5 - 3 ) * 100	14.29
1 / ( 1 / 7 + 3 * 1 / 7 + 1 / 7 + 3 * 1 / 7 + 3 * ( 1 / 7 + 3 * 1 / 7 ) ) * 60	21
6000 / 2 / 200	15
300 / 18 * 48 - 300	500
100 / ( 100 + 12 ) * 45	40.18
 ( 100 + 200 ) * ( ( 200 - 100 ) / 100 + 1 ) / 2 / ( ( 200 - 100 ) / 100 + 1 ) 	150
14 * 54 + 10 * 62	1376
 ( 50 - 32 ) * 0.2778 * 15	75.01
math.pi* ( 30 / 2 ) ** 2 / 2	353.43
39 * 3	117
 ( 150 + 100 ) / ( 42 * 0.2778 ) 	21.43
 ( 280 + 120 ) / ( ( 42 + 30 ) * 0.2778 ) 	20
6 + 5 - 1	10
60 * 12 / 6 * 20 / 10	240
15 * 165 / 15	165
15 * 165 / 15	165
1000 * ( 8 / 100 + 1 ) ** 4 - 1000 - 1000 * 8 / 100 * 4	40.49
 ( 120 / 2 + 120 ) / 40 / 4 * 120 / 2	67.5
 ( 50 + 50 + 97 + 97 + 97 + 120 + 125 + 155 + 199 + 199 + 239 ) / ( 10 + 1 ) / ( ( 50 + 50 + 97 + 97 + 97 + 120 + 125 + 155 + 199 + 199 + 239 ) / ( 10 + 1 ) ) 	1
 ( 15 * ( 40 - 4 ) - 15 * 32 ) / 4	15
1 / 0.301	3.32
 (math.log ( 100 * 1000 ) /math.log ( 10 ) ) ** (math.log ( 100 * 1000 ) /math.log ( 10 ) - 1 ) + 0	625
8 * 4 / 2	16
6 + 4	10
8 / 8 ** 2 * 8 / 8 ** 2	0.02
100 - 20	80
80 / 2	40
1 + 17 * 4 - 17 * 4	1
120 * 20 / 100	24
math.log ( 3 * 3 ) /math.log ( 10 ) 	0.95
math.log ( 3 * 3 ) /math.log ( 10 ) 	0.95
 ( 3 / 100 + ( 19500 - 12000 ) / 4 / 12000 ) * 12000 * 4 + 12000	20940
math.floor ( ( 16 * 100 + 6 - ( 8 * 100 + 8 + 88 ) ) / 10 / ( 10 + 1 ) ) 	6
900 / ( ( 2 + 1 ) * 2 ) * 2	300
math.floor (math.log ( 2 / 2.134 ) /math.log ( 10 ) ) 	-1
4.0 * 3 / ( 8 - 3 ) 	2.4
10 * 2 + 2 + 10 * 10 * 10 * 2	2022
36 * 12 * 8 / 72 / 8	6
3 + 4	7
10 * 4 * 3	120
360 * 3 - ( 100 - 1 ) - ( 10 - 1 ) 	972
360 * 3 - ( 100 - 1 ) - ( 10 - 1 ) 	972
360 * 3 - ( 100 - 1 ) - ( 10 - 1 ) 	972
6 + 4 + 2 * 2000 / 2 / 1000	12
4800 / 2 - 4800 / 6	1600
 ( 25 / 3 / 3 + 25 / 3 * 2 / 3 ) / 2	4.17
144 * 1000 / 60 / 1 / 2	1200
4 * 24 / 10 * 20.50 * 6 / 2 + 3 * 20.50 * 6 / 2 + 5 * 20.50	877.4
1 / ( 1 / 30 + 1 / 30 / 1.5 ) 	18
1 / 95	0.01
1 / 6 * 24	4
168 * 100 / ( 100 + 4 - ( 100 - 10 ) ) 	1200
1 / ( 1 / 2 - 1 / 3 ) 	6
2 ** 3	8
52000 - 60 * 100	46000
 ( 18 + 12 ) / ( 7.2 - ( 18 / 9 + 12 / 10 ) ) 	7.5
 ( 60 - 42 ) / 60 * 100	30
100 / 5 / 100 * 2.0	0.4
100 / 5 / 100 * 2.0	0.4
18 / 2 + 34 - 18	25
 ( 5 + 1 ) / ( 9 + 1 ) * ( 5 + 1 - 1 ) / ( 9 + 1 - 1 ) * ( 5 + 1 - 1 - 1 ) / ( 9 + 1 - 1 - 1 ) * ( 5 + 1 - 1 - 1 - 1 ) / ( 9 + 1 - 1 - 1 - 1 ) 	0.07
50 * 4 / 100 + 30 * 10 / 100 / 100 * 100	5
252 / ( 16 + 28 + 40 ) * 3	9
66 * 86 * 8 / ( 20 * 12 ) 	189.2
 ( ( 2 + 10 ) * 2 + 10 + 4 ) / ( 2 + 10 ) 	3.17
 ( 6 * 2.5 - ( 2 * 1.1 + 2 * 1.4 ) ) / 2	5
 ( 200 + 101 ) / 2 * ( ( 200 - 101 ) / 2 + 1 ) 	7600.25
 ( 21 - 1 ) / ( 19 + 1 ) - ( 9 + 1 ) / ( 31 - 1 ) 	0.67
18 / ( ( 100 - 75 ) / 100 ) 	72
1 -math.factorial ( 2 ) /math.factorial ( 1 ) * 1 / 1 ** 2	-1
 ( 4 * 4 * 1000 + 5 * 100 + ( 80 + 5 ) * 150 ) / 150	195
 ( 75 - 60 ) / ( 1 - 70 / 100 ) 	50
100 / ( 2 / 3 + 5 / 2 + 2 ) * 5	96.77
 ( 12 * ( 50 - 4 ) - 12 * 32 ) / 4	42
3 * 150 + 2 / 3 * 3 * 150	750
180 * 15 / ( 15 / 3 ) - 120 * 18 / ( 15 / 3 ) 	108
 ( 32 - 27 ) / 32	0.16
 ( 32 - 27 ) / 32	0.16
375 - 600	-225
375 - 600	-225
5 * 1	5
58 * 1000 / 3600 * 9	145
2 * ( 1 + 1 ) * ( 1 + 1 ) 	8
6 * 4 / 2 * 6000 / 8000	9
10 + 2	12
55 - 12 * 1 + 1	44
 ( 2415 - 15 ) / ( 21 - 1 ) * 21	2520
 ( 130 + 30 ) / ( 3 + 1 ) 	40
 ( 2.3 + 100 / 1000 ) / 72 * 60	2
 ( 2000 * 40 - 2000 * 20 ) / 10 - 2000	2000
10 / ( 2 * ( 2 + 3 ) * 2 * 3 * 2 / 10 ) 	0.83
600 - 85 * 6	90
750 / ( 60 / 100 ) 	1250
49 * 12 * 1517.25 / 357	2499
36 * 30 / ( 9 * 24 / 80 ) 	400
 ( 46 - 36 ) * 1000 / 3600 * 144 / 2	200
900 * ( 1 + 10 / 2 / 100 ) ** 2	992.25
1056 / ( 2 * ( 3 * 100 + 1 * 10 + 4 ) / 100 * 21 ) 	8.01
2.75 * 60 - 1.25 * 60	90
40 * ( 75 * 0.2778 ) - 180	653.4
 ( 327 + 122 ) / ( 40 * 1000 / 3600 ) 	40.41
21 * 2	42
10 * 20 / ( 16 - 10 ) 	33.33
 ( 55 - 40 + 7.5 ) / ( 55 - 40 ) * 60	90
500 - ( 500 - 300 ) * 4 / 2	100
8 * 8 / 2	32
40 / 100 * 400 / ( 60 / 100 ) * 40 / 100 / ( 60 / 100 ) 	177.78
6 * 58 + 6 * 65 - 11 * 60	78
100 * 30 / ( 30 - ( 100 * 30 / 16 + 30 ) * 5 / 100 ) 	156.86
3 / ( 3 + 3 ) * 3 / ( 3 + 3 ) 	0.25
3 / ( 3 + 3 ) * 3 / ( 3 + 3 ) 	0.25
8000 - 8000 * 10 / 100 - ( 8000 - 8000 * 10 / 100 ) * 10 / 100	6480
2.25 + 0.15 * ( 3.6 / ( 2 / 5 ) ) 	3.6
70 * 80 / 100 + ( 100 - 70 ) * 30 / 100	65
70 * 80 / 100 + ( 100 - 70 ) * 30 / 100	65
12 / ( 10 * 3 * 2 ) * 9 * 1000 / ( 3 + 2 ) / 2 * 12 / ( 10 * 3 * 2 ) * 9 * 1000 / ( 3 + 2 ) / 2 * 2	64800
 ( ( 1 + 80 / 100 ) * ( 1 - 30 / 100 ) - 1 ) * 100	26
 ( ( 1 + 80 / 100 ) * ( 1 - 30 / 100 ) - 1 ) * 100	26
504 / ( ( 18 - 12 ) * 2 / 100 ) 	4200
 ( 21 + 23 ) / 2 + 1 * 8	30
 ( 5 + 48 / 60 ) * ( 12.5 * 2 * 2 / ( 12.5 + 2 ) ) / 2	10
177 *math.lcm ( 3 , 4 ) / ( 9 * 3 + 4 * 5 + 4 * 3 ) 	36
190 * 1	190
108 / 2 - 7.5 - 108 * 3 / 4 / 2	6
12 / ( 1 / ( 1 / 16 + 1 / 18 ) ) 	1.42
8100 - ( 9100 - ( 1 + 10 / 100 ) * 8100 ) / ( 1 + 15 / 100 - ( 1 + 10 / 100 ) ) 	4300
15 / ( ( 2.5 + 1.5 ) / 2 ) 	7.5
99 / 3 / 99 * 2	0.67
99 / 3 / 99 * 2	0.67
 ( 28 + 2 * 10 + 28 ) / 2	38
2 * 11 + 3 + 2	27
 ( 20 - 7 ) / 20 - 7 / 20	0.3
math.sqrt ( ( 138 - 131 ) / 2 ) * 100 +math.sqrt ( 138 - ( 138 - 131 ) / 2 ) 	198.68
 ( ( 100 - 14 ) / 64 - 1 ) * 100	34.38
 ( ( 100 - 14 ) / 64 - 1 ) * 100	34.38
50000 / 20000 + 50000 / 20000 * 3 + 100000 / 20000	15
320 * 1 / ( 160 / 64 + 160 / 80 ) 	71.11
800 - 800 * 2 / 5 - ( 20 - 20 * 3 / 5 - 1 ) * 20	340
 ( 6500 * 14 / 100 + ( 6500 + 6500 * 14 / 100 ) * 14 / 100 ) / 2 / 3 * 100 / 10	3245.67
50 * 8 + ( 50 - 20 ) * 8 * 25 / 100	460
4 * 60 * ( 5 + 3 ) / 3 * 5	3200
math.sqrt ( 625 ) 	25
 ( 4 * 3 + 2 ) * ( 4 * 3 + 2 ) / 2 + 4	102
math.sqrt ( 42 ** 2 - 4 * 437 ) 	4
240 + 240 / 8 + 240 / 6	310
 ( 100 -math.sqrt ( 100 ** 2 - ( 60 * 40 - 2109 ) * 4 ) ) / 2	3
1 / 4 / ( 50 / 100 ) 	0.5
180 / ( 3600 / 10 ) * 100	50
80 / ( ( 25 + 11 ) * 0.2778 ) 	8
10 * 50 / 100 - 3	2
10 * 50 / 100 - 3	2
 ( 1800 + 300 ) / 3	700
12 / ( 12 / 10 - 1 ) 	60
12 / ( 12 / 10 - 1 ) 	60
330 * 10 / ( 2 + 10 ) 	275
7 + 7 * ( 12000 - 9000 ) / ( 9000 - 6000 ) 	14
30 / ( 30 / 2 / 2 / 2 / 2 / 2 ) / 2 + 1 +math.sqrt ( 30 / ( 30 / 2 / 2 / 2 / 2 / 2 ) / 2 ) 	21
